,text,book,line,string,meter,me
24610,odyssey,18,102,αἰθούσης τε θύρας καί μιν ποτί ἑρκίον αὐλῆς,SDSDDA,0.03927357012047474
24611,odyssey,18,103,εἷσεν ἀνακλίνας σκῆπτρον δέ οἱ ἔμβαλε χειρί,DSSDDA,0.3125874703511118
24612,odyssey,18,104,καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα,SSDDDA,21.82392517580443
24613,odyssey,18,105,ἐνταυθοῖ νῦν ἧσο σύας τε κύνας τ ἀπερύκων,SSDDDA,0.05116049932107117
24614,odyssey,18,106,μηδέ σύ γε ξείνων καί πτωχῶν κοίρανος εἶναι,DSSSDA,0.05747571133998449
24615,odyssey,18,107,λυγρός ἐών μή πού τι κακόν καί μεῖζον ἐπαύρῃ,DSDSDA,0.1591946348126259
24616,odyssey,18,108,ἦ ῥα καί ἀμφ ὤμοισιν ἀεικέα βάλλετο πήρην,DSDDDA,0.8352642174031273
24617,odyssey,18,109,πυκνά ῥωγαλέην ἐν δέ στρόφος ἦεν ἀορτήρ,SDSDDA,0.5738934230592008
24618,odyssey,18,110,ἄψ δ ὅ γ ἐπ οὐδόν ἰών κατ ἄρ ἕζετο τοί δ ἴσαν εἴσω,DDDDDA,0.5467823901812995
24619,odyssey,18,111,ἡδύ γελώοντες καί δεικανόωντ ἐπέεσσι,DSSDDA,0.06522937704558751
24620,odyssey,18,112,Ζεύς τοι δοίη ξεῖνε καί ἀθάνατοι θεοί ἄλλοι,SSDDDA,0.1464759623200406
24621,odyssey,18,113,ὅττι μάλιστ ἐθέλεις καί τοι φίλον ἔπλετο θυμῷ,DDSDDA,0.24716781131487855
24622,odyssey,18,114,ὅς τοῦτον τόν ἄναλτον ἀλητεύειν ἀπέπαυσας,SDDSDA,0.06554749971904776
24623,odyssey,18,115,ἐν δήμῳ τάχα γάρ μιν ἀνάξομεν ἤπειρόνδε,SDDDSA,0.09261600404668767
24624,odyssey,18,116,εἰς Ἔχετον βασιλῆα βροτῶν δηλήμονα πάντων,DDDSDA,0.5828969530329772
24625,odyssey,18,117,ὥς ἄρ ἔφαν χαῖρεν δέ κλεηδόνι δῖος Ὀδυσσεύς,DSSDDA,0.47484317822762523
24626,odyssey,18,118,Ἀντίνοος δ ἄρα οἱ μεγάλην παρά γαστέρα θῆκεν,DDDDDA,0.2128322919993206
24627,odyssey,18,119,ἐμπλείην κνίσης τε καί αἵματος Ἀμφίνομος δέ,SSDDDA,0.30999603325687064
24628,odyssey,18,120,ἄρτους ἐκ κανέοιο δύω παρέθηκεν ἀείρας,SDDDDA,0.12659289233005994
24629,odyssey,18,121,καί δέπαϊ χρυσέῳ δειδίσκετο φώνησέν τε,DDSDSA,0.2519894494200488
24630,odyssey,18,122,χαῖρε πάτερ ὦ ξεῖνε γένοιτό τοι ἔς περ ὀπίσσω,DSDDDA,0.13614484713114075
24631,odyssey,18,123,ὄλβος ἀτάρ μέν νῦν γε κακοῖς ἔχεαι πολέεσσι,DSDDDA,0.3257827114550707
24632,odyssey,18,124,τόν δ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,DDDDDA,38.236245858152955
24633,odyssey,18,125,Ἀμφίνομ ἦ μάλα μοι δοκέεις πεπνυμένος εἶναι,DDDSDA,0.08412337099576747
24634,odyssey,18,126,τοίου γάρ καί πατρός ἐπεί κλέος ἐσθλόν ἄκουον,SSDDDA,0.04847863757065485
24635,odyssey,18,127,Νῖσον Δουλιχιῆα ἐΰν τ ἔμεν ἀφνειόν τε,SDDDSA,0.1259603803884069
24636,odyssey,18,128,τοῦ σ ἔκ φασι γενέσθαι ἐπητῇ δ ἀνδρί ἔοικας,SDDSDA,0.06844060756384164
24637,odyssey,18,129,τοὔνεκά τοι ἐρέω σύ δέ σύνθεο καί μευ ἄκουσον,DDDDDA,0.7836732325917418
24638,odyssey,18,130,οὐδέν ἀκιδνότερον γαῖα τρέφει ἀνθρώποιο,DDSDSA,0.19200175802192804
24639,odyssey,18,131,πάντων ὅσσα τε γαῖαν ἔπι πνείει τε καί ἕρπει,SDDSDA,0.12984312078021015
24640,odyssey,18,132,οὐ μέν γάρ ποτέ φησι κακόν πείσεσθαι ὀπίσσω,SDDSDA,0.13473048118257241
24641,odyssey,18,133,ὄφρ ἀρετήν παρέχωσι θεοί καί γούνατ ὀρώρῃ,DDDSDA,0.10086269425347094
24642,odyssey,18,134,ἀλλ ὅτε δή καί λυγρά θεοί μάκαρες τελέσωσι,DSDDDA,0.4274758635053645
24643,odyssey,18,135,καί τά φέρει ἀεκαζόμενος τετληότι θυμῷ,DDDSDA,0.2712859895536295
24644,odyssey,18,136,τοῖος γάρ νόος ἐστίν ἐπιχθονίων ἀνθρώπων,SDDDSA,0.19466264821304802
24645,odyssey,18,137,οἷον ἐπ ἦμαρ ἄγησι πατήρ ἀνδρῶν τε θεῶν τε,DDDSDA,0.14769914613224563
24646,odyssey,18,138,καί γάρ ἐγώ ποτ ἔμελλον ἐν ἀνδράσιν ὄλβιος εἶναι,DDDDDA,0.06490926948563565
24647,odyssey,18,139,πολλά δ ἀτάσθαλ ἔρεξα βίῃ καί κάρτεϊ εἴκων,DDDSDA,0.1491747051594486
24648,odyssey,18,140,πατρί τ ἐμῷ πίσυνος καί ἐμοῖσι κασιγνήτοισι,DDDDSA,0.023965545995357995
24649,odyssey,18,141,τῷ μή τίς ποτε πάμπαν ἀνήρ ἀθεμίστιος εἴη,SDDDDA,0.10660778632656662
24650,odyssey,18,142,ἀλλ ὅ γε σιγῇ δῶρα θεῶν ἔχοι ὅττι διδοῖεν,DSDDDA,0.12377645156964762
24651,odyssey,18,143,οἷ ὁρόω μνηστῆρας ἀτάσθαλα μηχανόωντας,DSDDDA,0.12620900481930525
24652,odyssey,18,144,κτήματα κείροντας καί ἀτιμάζοντας ἄκοιτιν,DSDSDA,0.05634110494928514
24653,odyssey,18,145,ἀνδρός ὅν οὐκέτι φημί φίλων καί πατρίδος αἴης,DDDSDA,0.09567433909158808
24654,odyssey,18,146,δηρόν ἀπέσσεσθαι μάλα δέ σχεδόν ἀλλά σε δαίμων,DSDDDA,0.06714379965195479
24655,odyssey,18,147,οἴκαδ ὑπεξαγάγοι μηδ ἀντιάσειας ἐκείνῳ,DDSDDA,0.20792958957175964
24656,odyssey,18,148,ὁππότε νοστήσειε φίλην ἐς πατρίδα γαῖαν,DSDSDA,2.812765819048075
24657,odyssey,18,149,οὐ γάρ ἀναιμωτί γε διακρινέεσθαι ὀΐω,DSDDDA,0.39614004028141503
24658,odyssey,18,150,μνηστῆρας καί κεῖνον ἐπεί κε μέλαθρον ὑπέλθῃ,SSDDDA,0.04202759842384037
24659,odyssey,18,151,ὥς φάτο καί σπείσας ἔπιεν μελιηδέα οἶνον,DSDDDA,0.4753114633388983
24660,odyssey,18,152,ἄψ δ ἐν χερσίν ἔθηκε δέπας κοσμήτορι λαῶν,SDDSDA,0.3735652599179208
24661,odyssey,18,153,αὐτάρ ὁ βῆ διά δῶμα φίλον τετιημένος ἦτορ,DDDDDA,0.3145176864469326
24662,odyssey,18,154,νευστάζων κεφαλῇ δή γάρ κακόν ὄσσετο θυμός,SDSDDA,0.06369867774722768
24663,odyssey,18,155,ἀλλ οὐδ ὥς φύγε κῆρα πέδησε δέ καί τόν Ἀθήνη,SDDDDA,0.11551222255763424
24664,odyssey,18,156,Τηλεμάχου ὑπό χερσί καί ἔγχεϊ ἶφι δαμῆναι,DDDDDA,0.053221025333820046
24665,odyssey,18,157,ἄψ δ αὖτις κατ ἄρ ἕζετ ἐπί θρόνου ἔνθεν ἀνέστη,SDDDDA,0.7703811098308995
24666,odyssey,18,158,τῇ δ ἄρ ἐπί φρεσί θῆκε θεά γλαυκῶπις Ἀθήνη,DDDSDA,1.8849697511662802
24667,odyssey,18,159,κούρῃ Ἰκαρίοιο περίφρονι Πηνελοπείῃ,SDDDDA,1.5463429085852898
24668,odyssey,18,160,μνηστήρεσσι φανῆναι ὅπως πετάσειε μάλιστα,SDDDDA,0.2018420608965213
24669,odyssey,18,161,θυμόν μνηστήρων ἰδέ τιμήεσσα γένοιτο,SSDSDA,0.060832363824431766
24670,odyssey,18,162,μᾶλλον πρός πόσιός τε καί υἱέος ἤ πάρος ἦεν,SDDDDA,0.05914244723714424
24671,odyssey,18,163,ἀχρεῖον δ ἐγέλασσεν ἔπος τ ἔφατ ἔκ τ ὀνόμαζεν,SDDDDA,0.7072271146460145
24672,odyssey,18,164,Εὐρυνόμη θυμός μοι ἐέλδεται οὔ τι πάρος γε,DSDDDA,0.1112448492535239
24673,odyssey,18,165,μνηστήρεσσι φανῆναι ἀπεχθομένοισί περ ἔμπης,SDDDDA,0.38419236237717447
24674,odyssey,18,166,παιδί δέ κεν εἴποιμι ἔπος τό κε κέρδιον εἴη,DSDDDA,0.04086516103734516
24675,odyssey,18,167,μή πάντα μνηστῆρσιν ὑπερφιάλοισιν ὁμιλεῖν,SSDDDA,0.06654718882290206
24676,odyssey,18,168,οἵ τ εὖ μέν βάζουσι κακῶς δ ὄπιθεν φρονέουσι,SSDDDA,0.10201031015310694
24677,odyssey,18,169,τήν δ αὖτ Εὐρυνόμη ταμίη πρός μῦθον ἔειπεν,SDDSDA,1.733753075871553
24678,odyssey,18,170,ναί δή ταῦτά γε πάντα τέκος κατά μοῖραν ἔειπες,SDDDDA,0.5828987505193611
24679,odyssey,18,171,ἀλλ ἴθι καί σῷ παιδί ἔπος φάο μηδ ἐπίκευθε,DSDDDA,0.1600740222985768
24680,odyssey,18,172,χρῶτ ἀπονιψαμένη καί ἐπιχρίσασα παρειάς,DDDSDA,0.08973263121050146
24681,odyssey,18,173,μηδ οὕτω δακρύοισι πεφυρμένη ἀμφί πρόσωπα,SDDDDA,0.1680260878599413
24682,odyssey,18,174,ἔρχευ ἐπεί κάκιον πενθήμεναι ἄκριτον αἰεί,DDSDDA,0.22421817764738564
24683,odyssey,18,175,ἤδη μέν γάρ τοι παῖς τηλίκος ὅν σύ μάλιστα,SSSDDA,0.1562061876885933
24684,odyssey,18,176,ἠρῶ ἀθανάτοισι γενειήσαντα ἰδέσθαι,SDDSDA,0.11712766839172455
24685,odyssey,18,177,τήν δ αὖτε προσέειπε περίφρων Πηνελόπεια,SDDSDA,17.826625067597412
24686,odyssey,18,178,Εὐρυνόμη μή ταῦτα παραύδα κηδομένη περ,DSDSDA,0.05474111333033543
24687,odyssey,18,179,χρῶτ ἀπονίπτεσθαι καί ἐπιχρίεσθαι ἀλοιφῇ,DSDSDA,0.08771073430774416
24688,odyssey,18,180,ἀγλαΐην γάρ ἐμοί γε θεοί τοί Ὄλυμπον ἔχουσιν,DDDDDA,0.12855476616361383
24689,odyssey,18,181,ὤλεσαν ἐξ οὗ κεῖνος ἔβη κοίλῃς ἐνί νηυσίν,DSDSDA,0.18286940825101386
24690,odyssey,18,182,ἀλλά μοι Αὐτονόην τε καί Ἱπποδάμειαν ἄνωχθι,DDDDDA,0.19792879127821794
24691,odyssey,18,183,ἐλθέμεν ὄφρα κέ μοι παρστήετον ἐν μεγάροισιν,DDSDDA,0.13781443105218213
24692,odyssey,18,184,οἴη δ οὐκ εἴσειμι μετ ἀνέρας αἰδέομαι γάρ,SSDDDA,0.11641981039449067
24693,odyssey,18,185,ὥς ἄρ ἔφη γρηΰς δέ διέκ μεγάροιο βεβήκει,DSDDDA,0.9554218841488333
24694,odyssey,18,186,ἀγγελέουσα γυναιξί καί ὀτρυνέουσα νέεσθαι,DDSDDA,0.3980607896613213
24695,odyssey,18,187,ἔνθ αὖτ ἄλλ ἐνόησε θεά γλαυκῶπις Ἀθήνη,SDDSDA,4.602229893785406
24696,odyssey,18,188,κούρῃ Ἰκαρίοιο κατά γλυκύν ὕπνον ἔχευεν,SDDDDA,0.17024070508870176
24697,odyssey,18,189,εὗδε δ ἀνακλινθεῖσα λύθεν δέ οἱ ἅψεα πάντα,DSDDDA,0.18816989588581667
24698,odyssey,18,190,αὐτοῦ ἐνί κλιντῆρι τέως δ ἄρα δῖα θεάων,DSDDDA,0.2874072706439388
24699,odyssey,18,191,ἄμβροτα δῶρα δίδου ἵνα μιν θησαίατ Ἀχαιοί,DDDSDA,0.050309399161952505
24700,odyssey,18,192,κάλλεϊ μέν οἱ πρῶτα προσώπατα καλά κάθηρεν,DSDDDA,0.05367299823942116
24701,odyssey,18,193,ἀμβροσίῳ οἵῳ περ ἐϋστέφανος Κυθέρεια,DSDDDA,0.13436314582633946
24702,odyssey,18,194,χρίεται εὖτ ἄν ἴῃ Χαρίτων χορόν ἱμερόεντα,DDDDDA,0.21546178115123768
24703,odyssey,18,195,καί μιν μακροτέρην καί πάσσονα θῆκεν ἰδέσθαι,SDSDDA,0.24895384564660852
24704,odyssey,18,196,λευκοτέρην δ ἄρα μιν θῆκε πριστοῦ ἐλέφαντος,DDSSDA,0.30150424471206744
24705,odyssey,18,197,ἡ μέν ἄρ ὥς ἔρξασ ἀπεβήσετο δῖα θεάων,DSDDDA,0.7054806415549838
24706,odyssey,18,198,ἦλθον δ ἀμφίπολοι λευκώλενοι ἐκ μεγάροιο,SDSDDA,0.08662097301617673
24707,odyssey,18,199,φθόγγῳ ἐπερχόμεναι τήν δέ γλυκύς ὕπνος ἀνῆκε,DDSDDA,0.44876079225215204
24708,odyssey,18,200,καί ῥ ἀπομόρξατο χερσί παρειάς φώνησέν τε,DDDSSA,0.2053171419104159
24709,odyssey,18,201,ἦ με μάλ αἰνοπαθῆ μαλακόν περί κῶμ ἐκάλυψεν,DDDDDA,0.10303499688522647
24710,odyssey,18,202,αἴθε μοι ὥς μαλακόν θάνατον πόροι Ἄρτεμις ἁγνή,DDDDDA,0.06442920780070845
24711,odyssey,18,203,αὐτίκα νῦν ἵνα μηκέτ ὀδυρομένη κατά θυμόν,DDDDDA,0.21852041756290475
24712,odyssey,18,204,αἰῶνα φθινύθω πόσιος ποθέουσα φίλοιο,SDDDDA,0.2434665897708158
24713,odyssey,18,205,παντοίην ἀρετήν ἐπεί ἔξοχος ἦεν Ἀχαιῶν,SDDDDA,0.02414025649213174
24714,odyssey,18,206,ὥς φαμένη κατέβαιν ὑπερώϊα σιγαλόεντα,DDDDDA,0.8935060684123426
24715,odyssey,18,207,οὐκ οἴη ἅμα τῇ γε καί ἀμφίπολοι δύ ἕποντο,SDDDDA,0.26033049352943416
24716,odyssey,18,208,ἡ δ ὅτε δή μνηστῆρας ἀφίκετο δῖα γυναικῶν,DSDDDA,2.32874838705146
24717,odyssey,18,209,στῆ ῥα παρά σταθμόν τέγεος πύκα ποιητοῖο,DSDDSA,1.085022181197705
24718,odyssey,18,210,ἄντα παρειάων σχομένη λιπαρά κρήδεμνα,DSDDSA,2.609123927901186
24719,odyssey,18,211,ἀμφίπολος δ ἄρα οἱ κεδνή ἑκάτερθε παρέστη,DDSDDA,0.987863515632614
24720,odyssey,18,212,τῶν δ αὐτοῦ λύτο γούνατ ἔρῳ δ ἄρα θυμόν ἔθελχθεν,SDDDDA,0.3617918301608333
24721,odyssey,18,213,πάντες δ ἠρήσαντο παραί λεχέεσσι κλιθῆναι,NNNNNN,0.23633156148731255
24722,odyssey,18,214,ἡ δ αὖ Τηλέμαχον προσεφώνεεν ὅν φίλον υἱόν,SDDDDA,0.7784566131855216
24723,odyssey,18,215,Τηλέμαχ οὐκέτι τοι φρένες ἔμπεδοι οὐδέ νόημα,DDDDDA,0.08711943686536865
24724,odyssey,18,216,παῖς ἔτ ἐών καί μᾶλλον ἐνί φρεσί κέρδε ἐνώμας,DSDDDA,0.1145018102941885
24725,odyssey,18,217,νῦν δ ὅτε δή μέγας ἐσσί καί ἥβης μέτρον ἱκάνεις,DDDSDA,0.4061376116906761
24726,odyssey,18,218,καί κέν τις φαίη γόνον ἔμμεναι ὀλβίου ἀνδρός,SSDDDA,0.13620227292882464
24727,odyssey,18,219,ἐς μέγεθος καί κάλλος ὁρώμενος ἀλλότριος φώς,DSDDDA,0.07428846093361861
24728,odyssey,18,220,οὐκέτι τοι φρένες εἰσίν ἐναίσιμοι οὐδέ νόημα,DDDDDA,0.08555839486464138
24729,odyssey,18,221,οἷον δή τόδε ἔργον ἐνί μεγάροισιν ἐτύχθη,SDDDDA,0.1733129716731308
24730,odyssey,18,222,ὅς τόν ξεῖνον ἔασας ἀεικισθήμεναι οὕτως,SDDSDA,0.24421541727488502
24731,odyssey,18,223,πῶς νῦν εἴ τι ξεῖνος ἐν ἡμετέροισι δόμοισιν,SSDDDA,0.04729670985221758
24732,odyssey,18,224,ἥμενος ὧδε πάθοι ῥυστακτύος ἐξ ἀλεγεινῆς,DDSDDA,0.062222388601098674
24733,odyssey,18,225,σοί κ αἶσχος λώβη τε μετ ἀνθρώποισι πέλοιτο,SSDSDA,0.038311870399468366
24734,odyssey,18,226,τήν δ αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα,SDSDDA,21.301423477970243
24735,odyssey,18,227,μῆτερ ἐμή τό μέν οὔ σε νεμεσσῶμαι κεχολῶσθαι,DDDSDA,0.2572566961486956
24736,odyssey,18,228,αὐτάρ ἐγώ θυμῷ νοέω καί οἶδα ἕκαστα,DSDSDA,0.072219783988045
24737,odyssey,18,229,ἐσθλά τε καί τά χέρεια πάρος δ ἔτι νήπιος ἦα,DDDDDA,0.3827652968019017
24738,odyssey,18,230,ἀλλά τοι οὐ δύναμαι πεπνυμένα πάντα νοῆσαι,DDSDDA,0.06901994299784635
24739,odyssey,18,231,ἐκ γάρ με πλήσσουσι παρήμενοι ἄλλοθεν ἄλλος,SSDDDA,0.31490919601659095
24740,odyssey,18,232,οἵδε κακά φρονέοντες ἐμοί δ οὐκ εἰσίν ἀρωγοί,DDDSDA,0.0782129980839641
24741,odyssey,18,233,οὐ μέν τοι ξείνου γε καί Ἴρου μῶλος ἐτύχθη,SSDSDA,0.20164987134171497
24742,odyssey,18,234,μνηστήρων ἰότητι βίῃ δ ὅ γε φέρτερος ἦεν,SDDDDA,0.1444699911937308
24743,odyssey,18,235,αἴ γάρ Ζεῦ τε πάτερ καί Ἀθηναίη καί Ἄπολλον,SDDSDA,0.33154509067629595
24744,odyssey,18,236,οὕτω νῦν μνηστῆρες ἐν ἡμετέροισι δόμοισι,SSDDDA,0.08865377439099946
24745,odyssey,18,237,νεύοιεν κεφαλάς δεδμημένοι οἱ μέν ἐν αὐλῇ,SDSDDA,0.2163635233249708
24746,odyssey,18,238,οἱ δ ἔντοσθε δόμοιο λελῦτο δέ γυῖα ἑκάστου,SDDDDA,0.2426875049509648
24747,odyssey,18,239,ὡς νῦν Ἶρος κεῖνος ἐπ αὐλείῃσι θύρῃσιν,SSDSDA,0.08552815219172362
24748,odyssey,18,240,ἧσται νευστάζων κεφαλῇ μεθύοντι ἐοικώς,SSDDDA,0.2586062787160356
24749,odyssey,18,241,οὐδ ὀρθός στῆναι δύναται ποσίν οὐδέ νέεσθαι,SSDDDA,0.04810388284606495
24750,odyssey,18,242,οἴκαδ ὅπη οἱ νόστος ἐπεί φίλα γυῖα λέλυνται,DSDDDA,0.048476118129473375
24751,odyssey,18,243,ὥς οἱ μέν τοιαῦτα πρός ἀλλήλους ἀγόρευον,SSDSDA,4.113972666497658
24752,odyssey,18,244,Εὐρύμαχος δ ἐπέεσσι προσηύδα Πηνελόπειαν,DDDSDA,0.04082624773980316
24753,odyssey,18,245,κούρη Ἰκαρίοιο περίφρον Πηνελόπεια,SDDSDA,2.0584837830111287
