,set_size,lines,times_repeated,text,book,line
2177,7,ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες/ἀθάνατοι φράζονται ἐπέγναμψεν γάρ ἅπαντας,2,iliad,2,25
2178,7,ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες/ἀθάνατοι φράζονται ἐπέγναμψεν γάρ ἅπαντας,2,iliad,2,62
2179,7,νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες/ἀθάνατοι φράζονται ἐπέγναμψεν γάρ ἅπαντας/Ἥρη λισσομένη Τρώεσσι δέ κήδε ἐφῆπται,2,iliad,2,26
2180,7,νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες/ἀθάνατοι φράζονται ἐπέγναμψεν γάρ ἅπαντας/Ἥρη λισσομένη Τρώεσσι δέ κήδε ἐφῆπται,2,iliad,2,63
2181,7,ἔξοχον ἡρώων ὅ δ ἀνέδραμεν ἔρνεϊ ἶσος/τόν μέν ἐγώ θρέψασα φυτόν ὥς γουνῷ ἀλωῆς/νηυσίν ἐπιπροέηκα κορωνίσιν Ἴλιον εἴσω/Τρωσί μαχησόμενον τόν δ οὐχ ὑποδέξομαι αὖτις/οἴκαδε νοστήσαντα δόμον Πηλήϊον εἴσω/ὄφρα δέ μοι ζώει καί ὁρᾷ φάος ἠελίοιο/ἄχνυται οὐδέ τί οἱ δύναμαι χραισμῆσαι ἰοῦσα,2,iliad,18,56
2182,7,ἔξοχον ἡρώων ὅ δ ἀνέδραμεν ἔρνεϊ ἶσος/τόν μέν ἐγώ θρέψασα φυτόν ὥς γουνῷ ἀλωῆς/νηυσίν ἐπιπροέηκα κορωνίσιν Ἴλιον εἴσω/Τρωσί μαχησόμενον τόν δ οὐχ ὑποδέξομαι αὖτις/οἴκαδε νοστήσαντα δόμον Πηλήϊον εἴσω/ὄφρα δέ μοι ζώει καί ὁρᾷ φάος ἠελίοιο/ἄχνυται οὐδέ τί οἱ δύναμαι χραισμῆσαι ἰοῦσα,2,iliad,18,437
2183,7,ὥς ἔφατ οὐδ ἀπίθησε διάκτορος ἀργεϊφόντης/αὐτίκ ἔπειθ ὑπό ποσσίν ἐδήσατο καλά πέδιλα/ἀμβρόσια χρύσεια τά μιν φέρον ἠμέν ἐφ ὑγρήν/ἠδ ἐπ ἀπείρονα γαῖαν ἅμα πνοιῇς ἀνέμοιο/εἵλετο δέ ῥάβδον τῇ τ ἀνδρῶν ὄμματα θέλγει/ὧν ἐθέλει τούς δ αὖτε καί ὑπνώοντας ἐγείρει/τήν μετά χερσίν ἔχων πέτετο κρατύς ἀργεϊφόντης,2,iliad,24,339
2184,7,ὥς ἔφατ οὐδ ἀπίθησε διάκτορος ἀργεϊφόντης/αὐτίκ ἔπειθ ὑπό ποσσίν ἐδήσατο καλά πέδιλα/ἀμβρόσια χρύσεια τά μιν φέρον ἠμέν ἐφ ὑγρήν/ἠδ ἐπ ἀπείρονα γαῖαν ἅμα πνοιῇς ἀνέμοιο/εἵλετο δέ ῥάβδον τῇ τ ἀνδρῶν ὄμματα θέλγει/ὧν ἐθέλει τούς δ αὖτε καί ὑπνώοντας ἐγείρει/τήν μετά χερσίν ἔχων πέτετο κρατύς ἀργεϊφόντης,2,odyssey,5,43
2185,7,χέρνιβα δ ἀμφίπολος προχόῳ ἐπέχευε φέρουσα/καλῇ χρυσείῃ ὑπέρ ἀργυρέοιο λέβητος/νίψασθαι παρά δέ ξεστήν ἐτάνυσσε τράπεζαν/σῖτον δ αἰδοίη ταμίη παρέθηκε φέρουσα/εἴδατα πόλλ ἐπιθεῖσα χαριζομένη παρεόντων/δαιτρός δέ κρειῶν πίνακας παρέθηκεν ἀείρας/παντοίων παρά δέ σφι τίθει χρύσεια κύπελλα,2,odyssey,1,136
2186,7,χέρνιβα δ ἀμφίπολος προχόῳ ἐπέχευε φέρουσα/καλῇ χρυσείῃ ὑπέρ ἀργυρέοιο λέβητος/νίψασθαι παρά δέ ξεστήν ἐτάνυσσε τράπεζαν/σῖτον δ αἰδοίη ταμίη παρέθηκε φέρουσα/εἴδατα πόλλ ἐπιθεῖσα χαριζομένη παρεόντων/δαιτρός δέ κρειῶν πίνακας παρέθηκεν ἀείρας/παντοίων παρά δέ σφι τίθει χρύσεια κύπελλα,2,odyssey,4,52
2187,7,μοῖρ ὀλοή καθέλῃσι τανηλεγέος θανάτοιο/μή τίς μοι κατά δῆμον Ἀχαιϊάδων νεμεσήσῃ/αἴ κεν ἄτερ σπείρου κεῖται πολλά κτεατίσσας/ὥς ἔφαθ ἡμῖν δ αὖτ ἐπεπείθετο θυμός ἀγήνωρ/ἔνθα καί ἠματίη μέν ὑφαίνεσκεν μέγαν ἱστόν/νύκτας δ ἀλλύεσκεν ἐπεί δαΐδας παραθεῖτο/ὥς τρίετες μέν ἔληθε δόλῳ καί ἔπειθεν Ἀχαιούς,2,odyssey,2,100
2188,7,μοῖρ ὀλοή καθέλῃσι τανηλεγέος θανάτοιο/μή τίς μοι κατά δῆμον Ἀχαιϊάδων νεμεσήσῃ/αἴ κεν ἄτερ σπείρου κεῖται πολλά κτεατίσσας/ὥς ἔφαθ ἡμῖν δ αὖτ ἐπεπείθετο θυμός ἀγήνωρ/ἔνθα καί ἠματίη μέν ὑφαίνεσκεν μέγαν ἱστόν/νύκτας δ ἀλλύεσκεν ἐπεί δαΐδας παραθεῖτο/ὥς τρίετες μέν ἔληθε δόλῳ καί ἔπειθεν Ἀχαιούς,2,odyssey,24,135
2189,7,μή τίς μοι κατά δῆμον Ἀχαιϊάδων νεμεσήσῃ/αἴ κεν ἄτερ σπείρου κεῖται πολλά κτεατίσσας/ὥς ἔφαθ ἡμῖν δ αὖτ ἐπεπείθετο θυμός ἀγήνωρ/ἔνθα καί ἠματίη μέν ὑφαίνεσκεν μέγαν ἱστόν/νύκτας δ ἀλλύεσκεν ἐπεί δαΐδας παραθεῖτο/ὥς τρίετες μέν ἔληθε δόλῳ καί ἔπειθεν Ἀχαιούς/ἀλλ ὅτε τέτρατον ἦλθεν ἔτος καί ἐπήλυθον ὧραι,2,odyssey,2,101
2190,7,μή τίς μοι κατά δῆμον Ἀχαιϊάδων νεμεσήσῃ/αἴ κεν ἄτερ σπείρου κεῖται πολλά κτεατίσσας/ὥς ἔφαθ ἡμῖν δ αὖτ ἐπεπείθετο θυμός ἀγήνωρ/ἔνθα καί ἠματίη μέν ὑφαίνεσκεν μέγαν ἱστόν/νύκτας δ ἀλλύεσκεν ἐπεί δαΐδας παραθεῖτο/ὥς τρίετες μέν ἔληθε δόλῳ καί ἔπειθεν Ἀχαιούς/ἀλλ ὅτε τέτρατον ἦλθεν ἔτος καί ἐπήλυθον ὧραι,2,odyssey,24,136
2191,7,οἱ δέ πανημέριοι σεῖον ζυγόν ἀμφίς ἔχοντες/δύσετό τ ἠέλιος σκιόωντό τε πᾶσαι ἀγυιαί/ἐς Φηράς δ ἵκοντο Διοκλῆος ποτί δῶμα/υἱέος Ὀρτιλόχοιο τόν Ἀλφειός τέκε παῖδα/ἔνθα δέ νύκτ ἄεσαν ὁ δέ τοῖς πάρ ξείνια θῆκεν/ἦμος δ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς/ἵππους τε ζεύγνυντ ἀνά θ ἅρματα ποικίλ ἔβαινον,2,odyssey,3,486
2192,7,οἱ δέ πανημέριοι σεῖον ζυγόν ἀμφίς ἔχοντες/δύσετό τ ἠέλιος σκιόωντό τε πᾶσαι ἀγυιαί/ἐς Φηράς δ ἵκοντο Διοκλῆος ποτί δῶμα/υἱέος Ὀρτιλόχοιο τόν Ἀλφειός τέκε παῖδα/ἔνθα δέ νύκτ ἄεσαν ὁ δέ τοῖς πάρ ξείνια θῆκεν/ἦμος δ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς/ἵππους τε ζεύγνυντ ἀνά θ ἅρματα ποικίλ ἔβαινον,2,odyssey,15,184
2193,7,δύσετό τ ἠέλιος σκιόωντό τε πᾶσαι ἀγυιαί/ἐς Φηράς δ ἵκοντο Διοκλῆος ποτί δῶμα/υἱέος Ὀρτιλόχοιο τόν Ἀλφειός τέκε παῖδα/ἔνθα δέ νύκτ ἄεσαν ὁ δέ τοῖς πάρ ξείνια θῆκεν/ἦμος δ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς/ἵππους τε ζεύγνυντ ἀνά θ ἅρματα ποικίλ ἔβαινον/ἐκ δ ἔλασαν προθύροιο καί αἰθούσης ἐριδούπου,2,odyssey,3,487
2194,7,δύσετό τ ἠέλιος σκιόωντό τε πᾶσαι ἀγυιαί/ἐς Φηράς δ ἵκοντο Διοκλῆος ποτί δῶμα/υἱέος Ὀρτιλόχοιο τόν Ἀλφειός τέκε παῖδα/ἔνθα δέ νύκτ ἄεσαν ὁ δέ τοῖς πάρ ξείνια θῆκεν/ἦμος δ ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς/ἵππους τε ζεύγνυντ ἀνά θ ἅρματα ποικίλ ἔβαινον/ἐκ δ ἔλασαν προθύροιο καί αἰθούσης ἐριδούπου,2,odyssey,15,185
2195,7,ὤ πόποι ἦ μάλα δή κρατερόφρονος ἀνδρός ἐν εὐνῇ/ἤθελον εὐνηθῆναι ἀνάλκιδες αὐτοί ἐόντες/ὡς δ ὁπότ ἐν ξυλόχῳ ἔλαφος κρατεροῖο λέοντος/νεβρούς κοιμήσασα νεηγενέας γαλαθηνούς/κνημούς ἐξερέῃσι καί ἄγκεα ποιήεντα/βοσκομένη ὁ δ ἔπειτα ἑήν εἰσήλυθεν εὐνήν/ἀμφοτέροισι δέ τοῖσιν ἀεικέα πότμον ἐφῆκεν,2,odyssey,4,333
2196,7,ὤ πόποι ἦ μάλα δή κρατερόφρονος ἀνδρός ἐν εὐνῇ/ἤθελον εὐνηθῆναι ἀνάλκιδες αὐτοί ἐόντες/ὡς δ ὁπότ ἐν ξυλόχῳ ἔλαφος κρατεροῖο λέοντος/νεβρούς κοιμήσασα νεηγενέας γαλαθηνούς/κνημούς ἐξερέῃσι καί ἄγκεα ποιήεντα/βοσκομένη ὁ δ ἔπειτα ἑήν εἰσήλυθεν εὐνήν/ἀμφοτέροισι δέ τοῖσιν ἀεικέα πότμον ἐφῆκεν,2,odyssey,17,124
2197,7,ἤθελον εὐνηθῆναι ἀνάλκιδες αὐτοί ἐόντες/ὡς δ ὁπότ ἐν ξυλόχῳ ἔλαφος κρατεροῖο λέοντος/νεβρούς κοιμήσασα νεηγενέας γαλαθηνούς/κνημούς ἐξερέῃσι καί ἄγκεα ποιήεντα/βοσκομένη ὁ δ ἔπειτα ἑήν εἰσήλυθεν εὐνήν/ἀμφοτέροισι δέ τοῖσιν ἀεικέα πότμον ἐφῆκεν/ὥς Ὀδυσεύς κείνοισιν ἀεικέα πότμον ἐφήσει,2,odyssey,4,334
2198,7,ἤθελον εὐνηθῆναι ἀνάλκιδες αὐτοί ἐόντες/ὡς δ ὁπότ ἐν ξυλόχῳ ἔλαφος κρατεροῖο λέοντος/νεβρούς κοιμήσασα νεηγενέας γαλαθηνούς/κνημούς ἐξερέῃσι καί ἄγκεα ποιήεντα/βοσκομένη ὁ δ ἔπειτα ἑήν εἰσήλυθεν εὐνήν/ἀμφοτέροισι δέ τοῖσιν ἀεικέα πότμον ἐφῆκεν/ὥς Ὀδυσεύς κείνοισιν ἀεικέα πότμον ἐφήσει,2,odyssey,17,125
2199,7,ὡς δ ὁπότ ἐν ξυλόχῳ ἔλαφος κρατεροῖο λέοντος/νεβρούς κοιμήσασα νεηγενέας γαλαθηνούς/κνημούς ἐξερέῃσι καί ἄγκεα ποιήεντα/βοσκομένη ὁ δ ἔπειτα ἑήν εἰσήλυθεν εὐνήν/ἀμφοτέροισι δέ τοῖσιν ἀεικέα πότμον ἐφῆκεν/ὥς Ὀδυσεύς κείνοισιν ἀεικέα πότμον ἐφήσει/αἴ γάρ Ζεῦ τε πάτερ καί Ἀθηναίη καί Ἄπολλον,2,odyssey,4,335
2200,7,ὡς δ ὁπότ ἐν ξυλόχῳ ἔλαφος κρατεροῖο λέοντος/νεβρούς κοιμήσασα νεηγενέας γαλαθηνούς/κνημούς ἐξερέῃσι καί ἄγκεα ποιήεντα/βοσκομένη ὁ δ ἔπειτα ἑήν εἰσήλυθεν εὐνήν/ἀμφοτέροισι δέ τοῖσιν ἀεικέα πότμον ἐφῆκεν/ὥς Ὀδυσεύς κείνοισιν ἀεικέα πότμον ἐφήσει/αἴ γάρ Ζεῦ τε πάτερ καί Ἀθηναίη καί Ἄπολλον,2,odyssey,17,126
2201,7,ἐξ ἔριδος Φιλομηλεΐδῃ ἐπάλαισεν ἀναστάς/κάδ δ ἔβαλε κρατερῶς κεχάροντο δέ πάντες Ἀχαιοί/τοῖος ἐών μνηστῆρσιν ὁμιλήσειεν Ὀδυσσεύς/πάντες κ ὠκύμοροί τε γενοίατο πικρόγαμοί τε/ταῦτα δ ἅ μ εἰρωτᾷς καί λίσσεαι οὐκ ἄν ἐγώ γε/ἄλλα παρέξ εἴποιμι παρακλιδόν οὐδ ἀπατήσω/ἀλλά τά μέν μοι ἔειπε γέρων ἅλιος νημερτής,2,odyssey,4,343
2202,7,ἐξ ἔριδος Φιλομηλεΐδῃ ἐπάλαισεν ἀναστάς/κάδ δ ἔβαλε κρατερῶς κεχάροντο δέ πάντες Ἀχαιοί/τοῖος ἐών μνηστῆρσιν ὁμιλήσειεν Ὀδυσσεύς/πάντες κ ὠκύμοροί τε γενοίατο πικρόγαμοί τε/ταῦτα δ ἅ μ εἰρωτᾷς καί λίσσεαι οὐκ ἄν ἐγώ γε/ἄλλα παρέξ εἴποιμι παρακλιδόν οὐδ ἀπατήσω/ἀλλά τά μέν μοι ἔειπε γέρων ἅλιος νημερτής,2,odyssey,17,134
2203,7,κάδ δ ἔβαλε κρατερῶς κεχάροντο δέ πάντες Ἀχαιοί/τοῖος ἐών μνηστῆρσιν ὁμιλήσειεν Ὀδυσσεύς/πάντες κ ὠκύμοροί τε γενοίατο πικρόγαμοί τε/ταῦτα δ ἅ μ εἰρωτᾷς καί λίσσεαι οὐκ ἄν ἐγώ γε/ἄλλα παρέξ εἴποιμι παρακλιδόν οὐδ ἀπατήσω/ἀλλά τά μέν μοι ἔειπε γέρων ἅλιος νημερτής/τῶν οὐδέν τοι ἐγώ κρύψω ἔπος οὐδ ἐπικεύσω,2,odyssey,4,344
2204,7,κάδ δ ἔβαλε κρατερῶς κεχάροντο δέ πάντες Ἀχαιοί/τοῖος ἐών μνηστῆρσιν ὁμιλήσειεν Ὀδυσσεύς/πάντες κ ὠκύμοροί τε γενοίατο πικρόγαμοί τε/ταῦτα δ ἅ μ εἰρωτᾷς καί λίσσεαι οὐκ ἄν ἐγώ γε/ἄλλα παρέξ εἴποιμι παρακλιδόν οὐδ ἀπατήσω/ἀλλά τά μέν μοι ἔειπε γέρων ἅλιος νημερτής/τῶν οὐδέν τοι ἐγώ κρύψω ἔπος οὐδ ἐπικεύσω,2,odyssey,17,135
2205,7,στῆσα δ ἐν Αἰγύπτῳ ποταμῷ νέας ἀμφιελίσσας/ἔνθ ἦ τοι μέν ἐγώ κελόμην ἐρίηρας ἑταίρους/αὐτοῦ πάρ νήεσσι μένειν καί νῆας ἔρυσθαι/ὀπτῆρας δέ κατά σκοπιάς ὤτρυνα νέεσθαι/οἱ δ ὕβρει εἴξαντες ἐπισπόμενοι μένεϊ σφῷ/αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς/πόρθεον ἐκ δέ γυναῖκας ἄγον καί νήπια τέκνα,2,odyssey,14,258
2206,7,στῆσα δ ἐν Αἰγύπτῳ ποταμῷ νέας ἀμφιελίσσας/ἔνθ ἦ τοι μέν ἐγώ κελόμην ἐρίηρας ἑταίρους/αὐτοῦ πάρ νήεσσι μένειν καί νῆας ἔρυσθαι/ὀπτῆρας δέ κατά σκοπιάς ὤτρυνα νέεσθαι/οἱ δ ὕβρει εἴξαντες ἐπισπόμενοι μένεϊ σφῷ/αἶψα μάλ Αἰγυπτίων ἀνδρῶν περικαλλέας ἀγρούς/πόρθεον ἐκ δέ γυναῖκας ἄγον καί νήπια τέκνα,2,odyssey,17,427
